id,name,uri_x,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,playlist
2oimJserAwzskzt7GTpn1k,The Essence,spotify:track:2oimJserAwzskzt7GTpn1k,0.17,0.604,228495,0.611,0.0,1,0.155,-7.176,1,0.0695,80.387,4,0.226,workout
1cTZMwcBJT0Ka3UJPXOeeN,Nice For What,spotify:track:1cTZMwcBJT0Ka3UJPXOeeN,0.0934,0.567,210926,0.913,0.000124,8,0.114,-6.471,1,0.0736,93.35,4,0.792,workout
2z0ZSojJWKDOCucLfTNU3K,Headstone,spotify:track:2z0ZSojJWKDOCucLfTNU3K,0.0196,0.792,258765,0.665,5.08e-06,10,0.597,-5.676,0,0.1,90.001,4,0.786,workout
7ycWLEP1GsNjVvcjawXz3z,Praise The Lord (Da Shine) (feat. Skepta),spotify:track:7ycWLEP1GsNjVvcjawXz3z,0.0609,0.85,205040,0.569,0.0816,5,0.1,-8.152,0,0.136,80.02,4,0.294,workout
66kQ7wr4d2LwwSjr7HXcyr,All The Stars (with SZA),spotify:track:66kQ7wr4d2LwwSjr7HXcyr,0.0284,0.7,235540,0.615,0.0133,8,0.0843,-5.387,1,0.0619,96.84,4,0.449,workout
0DSXAjnNFpc22v31I4MX2S,Miami (feat. Pusha T),spotify:track:0DSXAjnNFpc22v31I4MX2S,0.00178,0.915,179280,0.556,0.0,6,0.125,-5.159,0,0.325,140.046,4,0.123,workout
22pYfZr7xJcM2gtix8tDcw,53 Sundays,spotify:track:22pYfZr7xJcM2gtix8tDcw,0.00454,0.536,222319,0.695,0.0,11,0.116,-6.196,0,0.143,153.727,4,0.245,workout
0mZaidoaM73tD4h5eNgByH,Boomin,spotify:track:0mZaidoaM73tD4h5eNgByH,0.123,0.798,134431,0.624,9.08e-06,11,0.184,-8.789,0,0.161,100.027,4,0.199,workout
3BK0855TvxGd1oxyNVpDE8,Clap,spotify:track:3BK0855TvxGd1oxyNVpDE8,0.336,0.836,225187,0.644,0.0,4,0.1,-6.91,0,0.277,79.999,4,0.936,workout
51rXHuKN8Loc4sUlKPODgH,"King's Dead (with Kendrick Lamar, Future & James Blake)",spotify:track:51rXHuKN8Loc4sUlKPODgH,0.000874,0.563,229670,0.717,0.0,1,0.183,-5.186,1,0.337,82.064,4,0.427,workout
3iVq1zq46q0auo3VwixXFe,Do That,spotify:track:3iVq1zq46q0auo3VwixXFe,0.263,0.782,170435,0.508,0.0706,9,0.157,-7.153,1,0.231,137.954,4,0.356,workout
0zO8ctW0UiuOefR87OeJOZ,Collard Greens,spotify:track:0zO8ctW0UiuOefR87OeJOZ,0.025,0.825,299960,0.575,9.94e-06,11,0.205,-4.87,1,0.0633,153.954,4,0.65,workout
3WroYAPNRiu4e937GOulwQ,Black Power. White Powder.,spotify:track:3WroYAPNRiu4e937GOulwQ,0.153,0.855,252547,0.885,0.0,5,0.104,-3.86,1,0.283,120.006,4,0.502,workout
5ByAIlEEnxYdvpnezg7HTX,Juicy,spotify:track:5ByAIlEEnxYdvpnezg7HTX,0.472,0.889,302693,0.816,0.0,9,0.204,-4.67,1,0.247,96.056,4,0.777,workout
6UbcfmCWnSFRVaqJCaZziJ,WIN,spotify:track:6UbcfmCWnSFRVaqJCaZziJ,0.0137,0.874,214693,0.59,0.0,1,0.599,-2.977,1,0.12,126.033,4,0.332,workout
6jLzD3MKPmRp58AWTTQnBw,Fuck with You (feat. Tory Lanez),spotify:track:6jLzD3MKPmRp58AWTTQnBw,0.121,0.697,215167,0.593,0.0,0,0.0835,-5.927,1,0.0914,140.017,4,0.243,workout
1ATVSVN4kc8S2XE7FdyJi8,Pure Water,spotify:track:1ATVSVN4kc8S2XE7FdyJi8,0.0256,0.594,187399,0.776,0.0,0,0.144,-4.289,1,0.287,138.149,4,0.402,workout
1nO2NjuFkGaAWcMdJ1pNrp,Cocky (feat. London On Da Track),spotify:track:1nO2NjuFkGaAWcMdJ1pNrp,0.223,0.797,232413,0.633,0.0,5,0.109,-4.815,1,0.238,156.015,4,0.577,workout
4pFuiTiXR1CY5Hsc5r5jWf,Knockout,spotify:track:4pFuiTiXR1CY5Hsc5r5jWf,0.129,0.741,195687,0.888,2.44e-06,2,0.316,-3.107,0,0.102,145.984,4,0.809,workout
1wsf1YFQSYND45y0GzJmf7,Yes Indeed,spotify:track:1wsf1YFQSYND45y0GzJmf7,0.035,0.964,142273,0.346,0.0,5,0.108,-9.309,0,0.53,119.958,4,0.562,workout
33ZXjLCpiINn8eQIDYEPTD,"Shook Ones, Pt. II",spotify:track:33ZXjLCpiINn8eQIDYEPTD,0.0146,0.763,325507,0.786,0.0114,10,0.0817,-6.472,0,0.229,93.857,4,0.504,workout
2ruNaiZLwzRXnM7vJ2y1RZ,To The Max,spotify:track:2ruNaiZLwzRXnM7vJ2y1RZ,0.057,0.754,205569,0.714,0.00213,6,0.0579,-3.724,0,0.13,192.104,4,0.788,workout
4m08vFKrKbjEklzRIBwllU,Money Right,spotify:track:4m08vFKrKbjEklzRIBwllU,0.251,0.801,200080,0.765,0.0,2,0.235,-5.944,1,0.167,150.002,4,0.405,workout
1TMwllQmjdgDwaynZZMEsi,Restoration (feat. Roddy & St Wiz),spotify:track:1TMwllQmjdgDwaynZZMEsi,0.209,0.72,165407,0.534,4.37e-05,7,0.11,-9.549,1,0.404,172.053,4,0.394,workout
6gzIcEUuswJQGfJNPYMjjv,Hard Work Pays Off,spotify:track:6gzIcEUuswJQGfJNPYMjjv,0.327,0.736,224507,0.482,0.0,4,0.229,-8.242,1,0.196,140.064,4,0.608,workout
7N1Vjtzr1lmmCW9iasQ8YO,Survival of the Fittest,spotify:track:7N1Vjtzr1lmmCW9iasQ8YO,0.125,0.813,224533,0.703,1.26e-06,11,0.237,-5.077,0,0.268,94.828,4,0.241,workout
6EElYDYyvvohMNDbYnrvn4,Simon Says,spotify:track:6EElYDYyvvohMNDbYnrvn4,0.169,0.684,173267,0.916,1.63e-05,1,0.123,-3.857,1,0.43,93.477,4,0.553,workout
794QVQtFNy7hvtjQP1keQd,1942,spotify:track:794QVQtFNy7hvtjQP1keQd,0.0152,0.817,213080,0.646,0.0,4,0.125,-5.12,0,0.249,162.898,4,0.835,workout
3ncgNpxLoBQ65ABk4djDyd,PICK IT UP (feat. A$AP Rocky),spotify:track:3ncgNpxLoBQ65ABk4djDyd,0.0149,0.921,191252,0.467,0.000238,1,0.334,-8.443,1,0.119,135.995,4,0.287,workout
6gBFPUFcJLzWGx4lenP6h2,goosebumps,spotify:track:6gBFPUFcJLzWGx4lenP6h2,0.0847,0.841,243837,0.728,0.0,7,0.149,-3.37,1,0.0484,130.049,4,0.43,workout
7KwZNVEaqikRSBSpyhXK2j,Hypnotize - 2014 Remastered Version,spotify:track:7KwZNVEaqikRSBSpyhXK2j,0.145,0.901,229827,0.697,0.0,9,0.287,-3.439,1,0.28,93.941,4,0.67,workout
1BxkZE73h9BN3qwuA15TA3,Drip Too Hard,spotify:track:1BxkZE73h9BN3qwuA15TA3,0.0945,0.9,145603,0.653,0.0,1,0.528,-6.962,0,0.289,112.503,4,0.399,workout
6iGSLWmAj6E4GGnSzLxBJf,"The Gangsta, The Killa And The Dope Dealer",spotify:track:6iGSLWmAj6E4GGnSzLxBJf,0.323,0.803,251133,0.737,0.0,11,0.888,-7.469,1,0.258,92.941,4,0.484,workout
4lTiuD1DwBKo4L7wqMkD7C,JAPAN,spotify:track:4lTiuD1DwBKo4L7wqMkD7C,0.121,0.733,144149,0.678,0.0,6,0.345,-7.771,1,0.439,175.984,4,0.841,workout
6SAKXCj5jyF6IgPCPbZ5ra,Armed And Dangerous,spotify:track:6SAKXCj5jyF6IgPCPbZ5ra,0.186,0.736,169999,0.67,0.0,10,0.114,-6.702,1,0.311,130.032,4,0.845,workout
6HZILIRieu8S0iqY8kIKhj,DNA.,spotify:track:6HZILIRieu8S0iqY8kIKhj,0.00454,0.638,185947,0.523,0.0,1,0.0842,-6.664,1,0.357,139.913,4,0.422,workout
46Tv12SmtB6nRyGck0pGfh,Anti Social,spotify:track:46Tv12SmtB6nRyGck0pGfh,0.00194,0.924,161097,0.512,0.0,1,0.159,-6.965,1,0.268,107.981,4,0.199,workout
16wWFYS9S4hKBk2Ofj3Ss6,Attention (feat. Offset),spotify:track:16wWFYS9S4hKBk2Ofj3Ss6,0.0438,0.884,170200,0.547,0.0,11,0.124,-7.492,1,0.387,158.019,4,0.425,workout
5avbC3DUWAO8KWCIEQjfiM,Million While You Young (feat. The-Dream),spotify:track:5avbC3DUWAO8KWCIEQjfiM,0.15,0.502,264093,0.696,0.0,9,0.382,-4.875,0,0.41,86.353,4,0.282,workout
1AHfovSnGPVYKaahRtA0U6,The Message,spotify:track:1AHfovSnGPVYKaahRtA0U6,0.00776,0.614,234093,0.543,3.28e-05,5,0.383,-7.178,1,0.374,178.422,4,0.485,workout
0ibOcbkp2XG46Do8jcy0bL,Nephew (feat. Lil Pump),spotify:track:0ibOcbkp2XG46Do8jcy0bL,0.00422,0.792,202963,0.454,0.0,9,0.285,-6.753,1,0.458,161.993,4,0.674,workout
3QybPutx0Tjk472bBKjNWn,Mo Bamba,spotify:track:3QybPutx0Tjk472bBKjNWn,0.268,0.738,180898,0.629,0.00114,6,0.163,-4.882,0,0.0495,146.067,4,0.319,workout
5QFJQXKRRKpEumd5BE8raa,The Watcher,spotify:track:5QFJQXKRRKpEumd5BE8raa,0.188,0.938,206573,0.487,0.0,7,0.0985,-3.489,1,0.244,97.565,4,0.511,workout
1oqdOL4Zl4nRXoaGRWLUke,Deja Vu,spotify:track:1oqdOL4Zl4nRXoaGRWLUke,0.354,0.663,264747,0.411,0.00016,9,0.179,-11.457,1,0.421,174.002,4,0.171,workout
5zoPOvPDXyzrEH1opocYOd,Pick Up The Phone,spotify:track:5zoPOvPDXyzrEH1opocYOd,0.068,0.607,214133,0.564,3.58e-06,11,0.103,-9.582,0,0.329,139.663,4,0.579,workout
3yiFxwFOYBcw6LTjlvpUuR,Roll Up Your Sleeves,spotify:track:3yiFxwFOYBcw6LTjlvpUuR,0.426,0.597,185059,0.526,0.0393,7,0.116,-6.825,1,0.0286,79.015,4,0.396,workout
7xaY1srsqteTaRA7Rl8yy7,Reminder,spotify:track:7xaY1srsqteTaRA7Rl8yy7,0.0348,0.397,234080,0.487,0.337,2,0.0955,-9.972,1,0.0691,159.888,4,0.118,workout
6MDijuuArPJv1vbp7K1x3f,Genghis Khan,spotify:track:6MDijuuArPJv1vbp7K1x3f,0.04,0.688,212147,0.847,2.81e-06,10,0.598,-3.238,0,0.0508,93.979,4,0.453,workout
3A6AHCaSiE82n560LROJuQ,Verona the Hellcat (feat. Jessie Reyez),spotify:track:3A6AHCaSiE82n560LROJuQ,0.0746,0.732,240004,0.632,1.57e-06,10,0.14,-6.759,0,0.285,180.071,4,0.864,workout
0PGQFIxe8kC5IAdNfAOtEM,Perfect Places,spotify:track:0PGQFIxe8kC5IAdNfAOtEM,0.0024,0.616,221874,0.576,2.91e-05,1,0.128,-5.299,0,0.0561,104.414,4,0.521,workout
4WcrDusnN0VqHycP3YzSwz,Dancing With Myself,spotify:track:4WcrDusnN0VqHycP3YzSwz,0.000849,0.637,249581,0.803,0.00136,0,0.0794,-5.874,1,0.048,92.992,4,0.8,workout
4SnnymSyahBjczzbcp9vs3,Nothing,spotify:track:4SnnymSyahBjczzbcp9vs3,0.218,0.629,191187,0.824,1.28e-06,8,0.273,-4.053,0,0.052,117.795,4,0.462,workout
3kIx2WtCysJvkRmVG6D61t,Just Here with My Friends,spotify:track:3kIx2WtCysJvkRmVG6D61t,0.0701,0.815,204288,0.688,0.0,3,0.412,-3.108,1,0.0368,116.037,4,0.567,workout
1YMhVt1sflC3ijwLMVtVtm,Baby I'm A Queen,spotify:track:1YMhVt1sflC3ijwLMVtVtm,0.00147,0.642,208520,0.813,0.761,6,0.363,-4.394,0,0.0305,119.965,4,0.202,workout
1zOrNX2Rp00WGJzNJUfj0V,Why Don't You Come On,spotify:track:1zOrNX2Rp00WGJzNJUfj0V,0.0755,0.693,199980,0.674,1.42e-06,1,0.194,-5.58,1,0.0626,128.096,4,0.316,workout
7yuUGBXakKjMjQnQssIP4I,Must've Been (feat. DRAM),spotify:track:7yuUGBXakKjMjQnQssIP4I,0.336,0.8,210559,0.775,0.0,2,0.271,-3.363,1,0.068,125.992,4,0.945,workout
63SevszngYpZOwf63o61K4,Nevermind,spotify:track:63SevszngYpZOwf63o61K4,0.156,0.592,156600,0.691,9.78e-06,3,0.418,-8.354,1,0.196,99.976,4,0.0796,workout
7tDqtZnEQcgAE92mEMtgnF,Cool Again,spotify:track:7tDqtZnEQcgAE92mEMtgnF,0.443,0.774,191935,0.45,3.28e-05,11,0.127,-6.86,1,0.0896,90.055,4,0.648,workout
02oAUzv4M0ItuTDy2RT3IT,Homemade Dynamite,spotify:track:02oAUzv4M0ItuTDy2RT3IT,0.287,0.771,189796,0.431,2.75e-06,10,0.0934,-5.423,1,0.0577,107.047,4,0.268,workout
5e25f7F1k904BmcOT6WrWR,Got The Love,spotify:track:5e25f7F1k904BmcOT6WrWR,0.00574,0.598,306316,0.953,0.123,6,0.107,-2.332,0,0.155,76.167,4,0.814,workout
0t3zw5qglY4HYCr660oqxA,Greek Tragedy,spotify:track:0t3zw5qglY4HYCr660oqxA,0.00257,0.515,209558,0.869,2.01e-06,11,0.21,-4.732,1,0.0672,93.24,4,0.452,workout
1IFbx5PR6BASAJC8Yd4mch,Something About You,spotify:track:1IFbx5PR6BASAJC8Yd4mch,0.352,0.848,223401,0.638,0.0364,2,0.0856,-7.776,0,0.0791,115.009,4,0.62,workout
69oPVTn6mFjMoB3axEejog,BITCH (takes one to know one),spotify:track:69oPVTn6mFjMoB3axEejog,0.0311,0.746,183840,0.55,0.0,2,0.126,-9.68,1,0.0598,97.018,4,0.522,workout
4mqVUkv3epcKid8O9tlgtl,Dreams,spotify:track:4mqVUkv3epcKid8O9tlgtl,0.00073,0.589,314320,0.956,0.051,1,0.139,-3.587,0,0.0406,113.996,4,0.751,workout
3y8AEUef1AVfr0npU5UOa9,Dangerous (feat. Joywave),spotify:track:3y8AEUef1AVfr0npU5UOa9,0.011,0.757,280427,0.578,0.00672,0,0.127,-3.886,1,0.0386,102.96,4,0.954,workout
0qF0dHsqhRp8jylDA92SaH,Sugar,spotify:track:0qF0dHsqhRp8jylDA92SaH,0.1,0.532,182213,0.739,3.31e-06,7,0.26,-4.853,0,0.195,203.687,4,0.933,workout
2X1v0cUbDZXzi21L0yAH79,Money On Me (feat. Anderson .Paak),spotify:track:2X1v0cUbDZXzi21L0yAH79,0.273,0.755,173707,0.787,0.0,11,0.146,-6.449,1,0.0879,115.061,4,0.448,workout
7nRmfGNhHKEEu5o8yFXLXt,Magnets,spotify:track:7nRmfGNhHKEEu5o8yFXLXt,0.0626,0.704,199246,0.628,1.49e-06,10,0.103,-7.882,0,0.162,92.005,4,0.654,workout
6N4uh2uoOiDLKJRjMvi6mz,Inhale Exhale,spotify:track:6N4uh2uoOiDLKJRjMvi6mz,0.0198,0.837,185146,0.418,0.00884,5,0.0567,-6.142,0,0.263,92.974,4,0.661,workout
0P6AWOA4LG1XOctzaVu5tt,The Weekend - Funk Wav Remix,spotify:track:0P6AWOA4LG1XOctzaVu5tt,0.495,0.775,171806,0.573,0.0,11,0.126,-4.933,1,0.0585,101.925,4,0.667,workout
6Mx7qe3gspQ8OKV3ULfiA0,HEAT (feat. Sam Nelson Harris),spotify:track:6Mx7qe3gspQ8OKV3ULfiA0,0.00448,0.646,232987,0.833,2.21e-05,11,0.115,-5.589,1,0.0672,118.052,4,0.613,workout
4UCkAWy0wMxgM1A3vx5WZM,Nobody Like You,spotify:track:4UCkAWy0wMxgM1A3vx5WZM,0.18,0.756,178506,0.593,5.21e-06,11,0.278,-6.461,0,0.0904,105.021,4,0.517,workout
2VBYFWgwIlJjyzidPTHQqp,Gucci Rock N Rolla (feat. Rivers Cuomo & KYLE),spotify:track:2VBYFWgwIlJjyzidPTHQqp,0.0636,0.797,159587,0.93,0.000123,11,0.951,-3.37,0,0.0455,123.985,4,0.907,workout
1DUSuNhF8P5vUGNPpQiZa5,My Bad,spotify:track:1DUSuNhF8P5vUGNPpQiZa5,0.543,0.645,166101,0.568,0.266,5,0.257,-9.127,0,0.0823,84.999,4,0.391,workout
1tWpgH8rErSXPOkQKFCag9,Cuando Tú Quieras,spotify:track:1tWpgH8rErSXPOkQKFCag9,0.361,0.696,205120,0.668,0.0038,6,0.31,-5.063,1,0.199,184.329,4,0.761,workout
17buItCAF63E5XbCmshCmD,Tired of Talking,spotify:track:17buItCAF63E5XbCmshCmD,0.127,0.669,197000,0.693,2.94e-06,9,0.174,-6.407,0,0.0695,100.946,4,0.398,workout
7KG6g7riUTCMhlu3bN2AF6,Written In The Water,spotify:track:7KG6g7riUTCMhlu3bN2AF6,0.11,0.75,166480,0.918,4.2e-06,5,0.118,-2.528,0,0.142,96.494,4,0.656,workout
0IWBaEf7GOwKPKHyC32E1z,Fade Away,spotify:track:0IWBaEf7GOwKPKHyC32E1z,0.00181,0.575,198400,0.796,0.207,11,0.14,-5.792,1,0.0303,99.982,4,0.638,workout
0rTV5WefWd1J3OwIheTzxM,Talk,spotify:track:0rTV5WefWd1J3OwIheTzxM,0.0501,0.9,197487,0.4,0.0,0,0.0876,-8.443,1,0.124,136.001,4,0.338,workout
5nqof30JRAkvfxcj9cgS0n,Conqueror,spotify:track:5nqof30JRAkvfxcj9cgS0n,0.00411,0.467,207507,0.565,0.00475,7,0.175,-6.732,1,0.0403,184.014,4,0.522,workout
6BWTZwXamKhjdYlicjjVjB,Think About You,spotify:track:6BWTZwXamKhjdYlicjjVjB,0.249,0.662,201133,0.744,0.000147,6,0.116,-3.194,1,0.0317,97.977,4,0.387,workout
5PC1Us7v4mKoCjjTxZpxka,Juice,spotify:track:5PC1Us7v4mKoCjjTxZpxka,0.12,0.821,196489,0.716,0.0,0,0.126,-4.298,1,0.136,104.947,4,0.7,workout
2QrXzOqLCVDRZHkToA0tSR,Never Go Back,spotify:track:2QrXzOqLCVDRZHkToA0tSR,0.0135,0.421,175424,0.653,0.0,9,0.114,-4.85,0,0.398,78.6,4,0.733,workout
1w9ta1CvXlJPRXh6Py2Mto,What Kind Of Man,spotify:track:1w9ta1CvXlJPRXh6Py2Mto,0.0229,0.313,216176,0.635,0.0,11,0.129,-4.676,0,0.0431,114.776,4,0.224,workout
0IYbYGGVKQGlcaIu9Bs1Iz,I'm Stuck,spotify:track:0IYbYGGVKQGlcaIu9Bs1Iz,0.234,0.859,187637,0.562,0.00154,2,0.0796,-7.645,1,0.118,123.031,4,0.535,workout
4w4IrjeZ82GfKAe9fxgOVo,Go For It,spotify:track:4w4IrjeZ82GfKAe9fxgOVo,0.0236,0.584,196107,0.824,0.000957,7,0.415,-6.936,0,0.0539,96.054,4,0.846,workout
01DidSmPasiXdPhDVuaULL,Leave A Trace,spotify:track:01DidSmPasiXdPhDVuaULL,0.015,0.587,237481,0.736,8.81e-05,9,0.148,-5.824,1,0.0948,99.614,4,0.177,workout
67M8Sg4R7bEidOf0cag0Ld,Little of Your Love - BloodPop® Remix,spotify:track:67M8Sg4R7bEidOf0cag0Ld,0.143,0.656,204680,0.855,0.0,1,0.333,-3.087,0,0.0582,112.047,4,0.504,workout
606HVBE1aPA81oGg5JMa4M,River,spotify:track:606HVBE1aPA81oGg5JMa4M,0.301,0.728,220865,0.49,2.8e-06,2,0.0707,-6.535,0,0.0481,62.514,4,0.55,workout
7ufBfkcJzWZlVSJA3ZOt96,Aloha,spotify:track:7ufBfkcJzWZlVSJA3ZOt96,0.202,0.555,218350,0.727,5.86e-05,10,0.116,-5.978,0,0.152,99.793,4,0.421,workout
3hpdNACmb9IG1uFApvbShL,Hoodie On,spotify:track:3hpdNACmb9IG1uFApvbShL,0.206,0.853,144320,0.738,0.000336,11,0.313,-4.507,1,0.0465,138.027,4,0.938,workout
046r4Rrc5D5OfP2CbYkgAU,Come Alive,spotify:track:046r4Rrc5D5OfP2CbYkgAU,0.23,0.843,238680,0.742,5.79e-05,5,0.0737,-5.682,0,0.0368,129.951,4,0.957,workout
03KGsKTxzmZmH8cT5tTVYD,Paper Love,spotify:track:03KGsKTxzmZmH8cT5tTVYD,0.102,0.568,197673,0.684,0.00137,1,0.0673,-6.086,0,0.0817,189.928,4,0.365,workout
1rdMs7x3N84phSX5HBBjOl,Colors,spotify:track:1rdMs7x3N84phSX5HBBjOl,0.00117,0.46,202968,0.78,2.54e-06,2,0.423,-4.584,1,0.0497,163.814,4,0.594,workout
3Y7a0typ6ik1KscmebXd6D,No New Friends,spotify:track:3Y7a0typ6ik1KscmebXd6D,0.0648,0.724,175823,0.702,0.000256,7,0.121,-4.622,1,0.0429,106.044,4,0.688,workout
2l4jtaX2SozBzc5N1g07Bp,Hey Now,spotify:track:2l4jtaX2SozBzc5N1g07Bp,0.00442,0.743,169480,0.624,1.77e-06,0,0.299,-5.978,0,0.0387,95.014,4,0.431,workout
0sZfuG1rArPovx9CdZ40vZ,Mistakes,spotify:track:0sZfuG1rArPovx9CdZ40vZ,0.174,0.678,204418,0.607,0.0,0,0.0788,-7.19,1,0.075,91.973,4,0.445,workout
7Mpy3FMyXnYc7tCAIPE2fO,100 Bad Days,spotify:track:7Mpy3FMyXnYc7tCAIPE2fO,0.0485,0.625,212783,0.642,0.0,10,0.147,-5.611,1,0.0867,144.011,4,0.607,workout
2TDCuQqCA7VwmihYZnvUY1,Wearing Nothing,spotify:track:2TDCuQqCA7VwmihYZnvUY1,0.0196,0.674,197520,0.695,2.69e-06,6,0.0705,-6.341,1,0.161,104.983,4,0.393,workout
71T7xF5wLbDRg76jxAwDqA,My My My!,spotify:track:71T7xF5wLbDRg76jxAwDqA,0.00407,0.701,204727,0.458,0.000151,1,0.045,-7.749,1,0.0836,102.967,4,0.482,workout
69Pfc2fTVYIxLLFgsFXqjg,Long Way Down,spotify:track:69Pfc2fTVYIxLLFgsFXqjg,0.028,0.602,233760,0.842,3.5e-06,11,0.0891,-2.166,0,0.0533,79.969,4,0.418,workout
1uGEeXS3kv9J8ydBR3wFuk,Authority,spotify:track:1uGEeXS3kv9J8ydBR3wFuk,0.0035,0.428,218920,0.525,9.37e-06,2,0.124,-8.338,1,0.03,142.895,4,0.14,workout
1yqirwVIIV0MtmGWsanoIu,Turn Up The Love,spotify:track:1yqirwVIIV0MtmGWsanoIu,0.05,0.749,201362,0.731,0.000142,0,0.065,-4.017,0,0.0446,91.98,4,0.441,workout
3FQ26GroLnhQEja48FKYqT,Green Light,spotify:track:3FQ26GroLnhQEja48FKYqT,0.0151,0.597,234662,0.733,2.09e-05,9,0.081,-7.768,1,0.101,128.918,4,0.256,workout
0JshnWfAOhnJiob29TL7XO,You Might Be (feat. Lils) - GoldFish Remix,spotify:track:0JshnWfAOhnJiob29TL7XO,0.00363,0.764,181663,0.673,0.0119,7,0.211,-7.844,1,0.0386,121.014,4,0.41,workout
3aUFrxO1B8EW63QchEl3wX,Feel The Love,spotify:track:3aUFrxO1B8EW63QchEl3wX,0.126,0.58,165053,0.469,7.32e-05,0,0.099,-5.946,0,0.104,110.573,4,0.369,workout
2B6ZkjFk1vpqKlndTCvFas,Highly Possible (feat. Waka Flocka Flame),spotify:track:2B6ZkjFk1vpqKlndTCvFas,0.0642,0.647,221936,0.978,0.0,5,0.243,-0.868,0,0.469,92.775,4,0.57,workout
3uhw3Z237K3cr1dSwRTvcM,Buried (feat. Rome Fortune),spotify:track:3uhw3Z237K3cr1dSwRTvcM,0.0848,0.595,205593,0.826,4.91e-05,5,0.112,-5.615,1,0.0581,125.008,4,0.314,workout
7sYD8d966GRbnKHbQUQ8cN,Hotbox,spotify:track:7sYD8d966GRbnKHbQUQ8cN,0.00216,0.73,324928,0.777,0.00445,7,0.11,-4.02,1,0.0402,145.019,4,0.679,workout
2eKeo7NwlQk8Pw8zIVmDkC,Discreet,spotify:track:2eKeo7NwlQk8Pw8zIVmDkC,0.18,0.806,151728,0.497,0.000102,1,0.264,-8.876,1,0.181,129.976,4,0.305,workout
2mBjVDJMr2We0n6B2IuKtu,Whiplash (feat. Reeps One),spotify:track:2mBjVDJMr2We0n6B2IuKtu,0.00549,0.739,289286,0.909,4.7e-05,1,0.0782,-2.942,1,0.355,150.158,4,0.35,workout
7GFRxsRFuaSgPBxvYnrYDL,Big Dick Energy,spotify:track:7GFRxsRFuaSgPBxvYnrYDL,0.0429,0.812,144222,0.837,0.0,9,0.163,-4.544,1,0.251,160.09,4,0.436,workout
7raU15JD4345z0DDnW1jre,Inferno - Machinedrum Remix,spotify:track:7raU15JD4345z0DDnW1jre,0.0584,0.794,207000,0.825,0.282,5,0.123,-6.345,1,0.367,89.99,4,0.453,workout
2sKqgeVH36XqqbfWsB0HdJ,Organ Donor - UZ Remix,spotify:track:2sKqgeVH36XqqbfWsB0HdJ,0.00267,0.455,237610,0.723,0.649,1,0.117,-6.341,1,0.06,100.058,4,0.14,workout
2KU0RHzEYq8GLwDTyimWGr,Core - Original Mix,spotify:track:2KU0RHzEYq8GLwDTyimWGr,0.00168,0.532,236800,0.949,0.923,0,0.309,-3.902,1,0.0559,149.962,3,0.616,workout
7tjIAo4jZUktdvtGPewD1X,From The Back,spotify:track:7tjIAo4jZUktdvtGPewD1X,0.0466,0.537,186203,0.797,0.0,11,0.865,-5.328,1,0.321,84.444,4,0.384,workout
12my3BYExFcxNGIEVxbuWI,It Don't Matter,spotify:track:12my3BYExFcxNGIEVxbuWI,0.0123,0.497,192125,0.8,0.0,4,0.809,-4.445,1,0.297,163.758,4,0.484,workout
4E9VP2K0XOeLH80Ba2xZg4,Ven,spotify:track:4E9VP2K0XOeLH80Ba2xZg4,0.00828,0.743,186004,0.723,2.02e-05,0,0.259,-5.815,1,0.217,115.124,4,0.39,workout
7fN3nvdONTQwkYA9z0UnJC,"Rabbit’s Revenge (feat. Bassnectar, Big Boi, and Killer Mike)",spotify:track:7fN3nvdONTQwkYA9z0UnJC,0.0007,0.432,179344,0.942,0.0,2,0.514,-5.606,1,0.102,175.965,4,0.242,workout
7sSAk9HyJr4Kgd3reij1ys,OMG - MYRNE Remix,spotify:track:7sSAk9HyJr4Kgd3reij1ys,0.0539,0.531,234400,0.923,0.000146,3,0.0996,-2.28,0,0.0524,150.031,4,0.435,workout
78JOgfFQR1SV1ccX27Nt3U,Can You Hear Me,spotify:track:78JOgfFQR1SV1ccX27Nt3U,0.00142,0.701,192713,0.913,0.00855,4,0.0594,-2.222,1,0.132,150.067,4,0.227,workout
6wY9Z7CF2miFe6YBudoA2k,Solid,spotify:track:6wY9Z7CF2miFe6YBudoA2k,0.0016,0.6,198667,0.808,0.428,11,0.373,-5.636,0,0.213,180.139,4,0.57,workout
5Mtt6tZSZA9cXTHGSGpyh0,The Blacker The Berry,spotify:track:5Mtt6tZSZA9cXTHGSGpyh0,0.00713,0.553,328827,0.852,0.0,10,0.463,-4.08,0,0.305,176.058,4,0.27,workout
54w6HSR0vBATL3XLN6KW7K,Ya Bnayya - Bad Royale Remix,spotify:track:54w6HSR0vBATL3XLN6KW7K,0.0113,0.676,201600,0.927,8.75e-06,2,0.119,-2.386,1,0.074,150.063,4,0.528,workout
4lcNHlZZWpTV5rioov5t8t,Era - 1788-L Remix,spotify:track:4lcNHlZZWpTV5rioov5t8t,0.000546,0.562,222968,0.95,0.00121,5,0.0956,-2.315,1,0.201,155.169,4,0.478,workout
60SNBKDO9EmhUKBNNzpqsN,On Me (feat. Lil Silk),spotify:track:60SNBKDO9EmhUKBNNzpqsN,0.0815,0.833,201923,0.606,0.0,8,0.238,-7.199,1,0.296,130.11,4,0.483,workout
